Time_min,Gaussian_component,erfc_component,Blended_model,Blend_weight
92.007639,0.180030,0.180096,0.180096,0.000000
92.062661,0.180030,0.180096,0.180096,0.000000
92.117684,0.180030,0.180095,0.180095,0.000000
92.172706,0.180030,0.180095,0.180095,0.000000
92.227729,0.180030,0.180094,0.180094,0.000000
92.282751,0.180030,0.180094,0.180094,0.000000
92.337774,0.180030,0.180093,0.180093,0.000000
92.392796,0.180030,0.180093,0.180093,0.000000
92.447819,0.180030,0.180092,0.180092,0.000000
92.502841,0.180030,0.180092,0.180092,0.000000
92.557864,0.180030,0.180091,0.180091,0.000000
92.612886,0.180030,0.180091,0.180091,0.000000
92.667909,0.180030,0.180091,0.180091,0.000000
92.722931,0.180030,0.180090,0.180090,0.000000
92.777954,0.180030,0.180090,0.180090,0.000000
92.832976,0.180030,0.180089,0.180089,0.000000
92.887999,0.180030,0.180089,0.180089,0.000000
92.943022,0.180030,0.180088,0.180088,0.000000
92.998044,0.180030,0.180088,0.180088,0.000000
93.053067,0.180030,0.180088,0.180088,0.000000
93.108089,0.180030,0.180087,0.180087,0.000000
93.163112,0.180030,0.180087,0.180087,0.000000
93.218134,0.180030,0.180086,0.180086,0.000000
93.273157,0.180030,0.180086,0.180086,0.000000
93.328179,0.180030,0.180086,0.180086,0.000000
93.383202,0.180030,0.180085,0.180085,0.000000
93.438224,0.180030,0.180085,0.180085,0.000000
93.493247,0.180030,0.180084,0.180084,0.000000
93.548269,0.180030,0.180084,0.180084,0.000000
93.603292,0.180030,0.180084,0.180084,0.000000
93.658314,0.180030,0.180083,0.180083,0.000000
93.713337,0.180030,0.180083,0.180083,0.000000
93.768359,0.180030,0.180083,0.180083,0.000000
93.823382,0.180030,0.180082,0.180082,0.000000
93.878404,0.180030,0.180082,0.180082,0.000000
93.933427,0.180030,0.180081,0.180081,0.000000
93.988449,0.180030,0.180081,0.180081,0.000000
94.043472,0.180030,0.180081,0.180081,0.000000
94.098494,0.180030,0.180080,0.180080,0.000000
94.153517,0.180030,0.180080,0.180080,0.000000
94.208539,0.180030,0.180080,0.180080,0.000000
94.263562,0.180030,0.180079,0.180079,0.000000
94.318584,0.180030,0.180079,0.180079,0.000000
94.373607,0.180030,0.180079,0.180079,0.000000
94.428629,0.180030,0.180078,0.180078,0.000000
94.483652,0.180030,0.180078,0.180078,0.000000
94.538674,0.180030,0.180078,0.180078,0.000000
94.593697,0.180030,0.180077,0.180077,0.000000
94.648719,0.180030,0.180077,0.180077,0.000000
94.703742,0.180030,0.180077,0.180077,0.000000
94.758764,0.180030,0.180076,0.180076,0.000000
94.813787,0.180030,0.180076,0.180076,0.000000
94.868809,0.180030,0.180076,0.180076,0.000000
94.923832,0.180030,0.180075,0.180075,0.000000
94.978854,0.180030,0.180075,0.180075,0.000000
95.033877,0.180030,0.180075,0.180075,0.000000
95.088899,0.180030,0.180074,0.180074,0.000000
95.143922,0.180030,0.180074,0.180074,0.000000
95.198944,0.180030,0.180074,0.180074,0.000000
95.253967,0.180030,0.180073,0.180073,0.000000
95.308989,0.180030,0.180073,0.180073,0.000000
95.364012,0.180030,0.180073,0.180073,0.000000
95.419035,0.180030,0.180072,0.180072,0.000000
95.474057,0.180030,0.180072,0.180072,0.000000
95.529080,0.180030,0.180072,0.180072,0.000000
95.584102,0.180030,0.180072,0.180072,0.000000
95.639125,0.180030,0.180071,0.180071,0.000000
95.694147,0.180030,0.180071,0.180071,0.000000
95.749170,0.180030,0.180071,0.180071,0.000000
95.804192,0.180030,0.180070,0.180070,0.000000
95.859215,0.180030,0.180070,0.180070,0.000000
95.914237,0.180030,0.180070,0.180070,0.000000
95.969260,0.180030,0.180070,0.180070,0.000000
96.024282,0.180030,0.180069,0.180069,0.000000
96.079305,0.180030,0.180069,0.180069,0.000000
96.134327,0.180030,0.180069,0.180069,0.000000
96.189350,0.180030,0.180068,0.180068,0.000000
96.244372,0.180030,0.180068,0.180068,0.000000
96.299395,0.180030,0.180068,0.180068,0.000000
96.354417,0.180030,0.180068,0.180068,0.000000
96.409440,0.180030,0.180067,0.180067,0.000000
96.464462,0.180030,0.180067,0.180067,0.000000
96.519485,0.180030,0.180067,0.180067,0.000000
96.574507,0.180030,0.180067,0.180067,0.000000
96.629530,0.180030,0.180066,0.180066,0.000000
96.684552,0.180030,0.180066,0.180066,0.000000
96.739575,0.180030,0.180066,0.180066,0.000000
96.794597,0.180030,0.180066,0.180066,0.000000
96.849620,0.180030,0.180065,0.180065,0.000000
96.904642,0.180030,0.180065,0.180065,0.000000
96.959665,0.180030,0.180065,0.180065,0.000000
97.014687,0.180030,0.180065,0.180065,0.000000
97.069710,0.180030,0.180064,0.180064,0.000000
97.124732,0.180030,0.180064,0.180064,0.000000
97.179755,0.180030,0.180064,0.180064,0.000000
97.234777,0.180030,0.180064,0.180064,0.000000
97.289800,0.180030,0.180063,0.180063,0.000000
97.344822,0.180030,0.180063,0.180063,0.000000
97.399845,0.180030,0.180063,0.180063,0.000000
97.454867,0.180030,0.180063,0.180063,0.000000
97.509890,0.180030,0.180062,0.180062,0.000000
97.564912,0.180030,0.180062,0.180062,0.000000
97.619935,0.180030,0.180062,0.180062,0.000000
97.674957,0.180030,0.180062,0.180062,0.000000
97.729980,0.180030,0.180061,0.180061,0.000000
97.785003,0.180030,0.180061,0.180061,0.000000
97.840025,0.180030,0.180061,0.180061,0.000000
97.895048,0.180030,0.180061,0.180061,0.000000
97.950070,0.180030,0.180061,0.180061,0.000000
98.005093,0.180030,0.180060,0.180060,0.000000
98.060115,0.180030,0.180060,0.180060,0.000000
98.115138,0.180030,0.180060,0.180060,0.000000
98.170160,0.180030,0.180060,0.180060,0.000000
98.225183,0.180030,0.180060,0.180060,0.000000
98.280205,0.180030,0.180059,0.180059,0.000000
98.335228,0.180030,0.180059,0.180059,0.000000
98.390250,0.180030,0.180059,0.180059,0.000000
98.445273,0.180030,0.180059,0.180059,0.000000
98.500295,0.180030,0.180058,0.180058,0.000000
98.555318,0.180030,0.180058,0.180058,0.000000
98.610340,0.180030,0.180058,0.180058,0.000000
98.665363,0.180030,0.180058,0.180058,0.000000
98.720385,0.180030,0.180058,0.180058,0.000000
98.775408,0.180030,0.180057,0.180057,0.000000
98.830430,0.180030,0.180057,0.180057,0.000000
98.885453,0.180030,0.180057,0.180057,0.000000
98.940475,0.180030,0.180057,0.180057,0.000000
98.995498,0.180030,0.180057,0.180057,0.000000
99.050520,0.180030,0.180057,0.180057,0.000000
99.105543,0.180030,0.180056,0.180056,0.000000
99.160565,0.180030,0.180056,0.180056,0.000000
99.215588,0.180030,0.180056,0.180056,0.000000
99.270610,0.180030,0.180056,0.180056,0.000000
99.325633,0.180030,0.180056,0.180056,0.000000
99.380655,0.180030,0.180055,0.180055,0.000000
99.435678,0.180030,0.180055,0.180055,0.000000
99.490700,0.180030,0.180055,0.180055,0.000000
99.545723,0.180030,0.180055,0.180055,0.000000
99.600745,0.180030,0.180055,0.180055,0.000000
99.655768,0.180030,0.180055,0.180055,0.000000
99.710790,0.180030,0.180054,0.180054,0.000000
99.765813,0.180030,0.180054,0.180054,0.000000
99.820835,0.180030,0.180054,0.180054,0.000000
99.875858,0.180030,0.180054,0.180054,0.000000
99.930880,0.180030,0.180054,0.180054,0.000000
99.985903,0.180030,0.180054,0.180054,0.000000
100.040925,0.180030,0.180053,0.180053,0.000000
100.095948,0.180030,0.180053,0.180053,0.000000
100.150970,0.180030,0.180053,0.180053,0.000000
100.205993,0.180030,0.180053,0.180053,0.000000
100.261016,0.180030,0.180053,0.180053,0.000000
100.316038,0.180030,0.180053,0.180053,0.000000
100.371061,0.180030,0.180052,0.180052,0.000000
100.426083,0.180030,0.180052,0.180052,0.000000
100.481106,0.180030,0.180052,0.180052,0.000000
100.536128,0.180030,0.180052,0.180052,0.000000
100.591151,0.180030,0.180052,0.180052,0.000000
100.646173,0.180030,0.180052,0.180052,0.000000
100.701196,0.180030,0.180051,0.180051,0.000000
100.756218,0.180030,0.180051,0.180051,0.000000
100.811241,0.180030,0.180051,0.180051,0.000000
100.866263,0.180030,0.180051,0.180051,0.000000
100.921286,0.180030,0.180051,0.180051,0.000000
100.976308,0.180030,0.180051,0.180051,0.000000
101.031331,0.180030,0.180051,0.180051,0.000000
101.086353,0.180030,0.180050,0.180050,0.000000
101.141376,0.180030,0.180050,0.180050,0.000000
101.196398,0.180030,0.180050,0.180050,0.000000
101.251421,0.180030,0.180050,0.180050,0.000000
101.306443,0.180030,0.180050,0.180050,0.000000
101.361466,0.180030,0.180050,0.180050,0.000000
101.416488,0.180030,0.180050,0.180050,0.000000
101.471511,0.180030,0.180049,0.180049,0.000000
101.526533,0.180030,0.180049,0.180049,0.000000
101.581556,0.180030,0.180049,0.180049,0.000000
101.636578,0.180030,0.180049,0.180049,0.000000
101.691601,0.180030,0.180049,0.180049,0.000000
101.746623,0.180030,0.180049,0.180049,0.000000
101.801646,0.180030,0.180049,0.180049,0.000000
101.856668,0.180030,0.180048,0.180048,0.000000
101.911691,0.180030,0.180048,0.180048,0.000000
101.966713,0.180030,0.180048,0.180048,0.000000
102.021736,0.180030,0.180048,0.180048,0.000000
102.076758,0.180030,0.180048,0.180048,0.000000
102.131781,0.180030,0.180048,0.180048,0.000000
102.186803,0.180030,0.180048,0.180048,0.000000
102.241826,0.180030,0.180048,0.180048,0.000000
102.296848,0.180030,0.180047,0.180047,0.000000
102.351871,0.180030,0.180047,0.180047,0.000000
102.406893,0.180030,0.180047,0.180047,0.000000
102.461916,0.180030,0.180047,0.180047,0.000000
102.516938,0.180030,0.180047,0.180047,0.000000
102.571961,0.180030,0.180047,0.180047,0.000000
102.626983,0.180030,0.180047,0.180047,0.000000
102.682006,0.180030,0.180047,0.180047,0.000000
102.737029,0.180030,0.180046,0.180046,0.000000
102.792051,0.180030,0.180046,0.180046,0.000000
102.847074,0.180030,0.180046,0.180046,0.000000
102.902096,0.180030,0.180046,0.180046,0.000000
102.957119,0.180030,0.180046,0.180046,0.000000
103.012141,0.180030,0.180046,0.180046,0.000000
103.067164,0.180030,0.180046,0.180046,0.000000
103.122186,0.180030,0.180046,0.180046,0.000000
103.177209,0.180030,0.180046,0.180046,0.000000
103.232231,0.180030,0.180045,0.180045,0.000000
103.287254,0.180030,0.180045,0.180045,0.000000
103.342276,0.180030,0.180045,0.180045,0.000000
103.397299,0.180030,0.180045,0.180045,0.000000
103.452321,0.180030,0.180045,0.180045,0.000000
103.507344,0.180030,0.180045,0.180045,0.000000
103.562366,0.180030,0.180045,0.180045,0.000000
103.617389,0.180030,0.180045,0.180045,0.000000
103.672411,0.180030,0.180045,0.180045,0.000000
103.727434,0.180030,0.180045,0.180045,0.000000
103.782456,0.180030,0.180044,0.180044,0.000000
103.837479,0.180030,0.180044,0.180044,0.000000
103.892501,0.180030,0.180044,0.180044,0.000000
103.947524,0.180030,0.180044,0.180044,0.000000
104.002546,0.180030,0.180044,0.180044,0.000000
104.057569,0.180030,0.180044,0.180044,0.000000
104.112591,0.180030,0.180044,0.180044,0.000000
104.167614,0.180030,0.180044,0.180044,0.000000
104.222636,0.180030,0.180044,0.180044,0.000000
104.277659,0.180030,0.180044,0.180044,0.000000
104.332681,0.180030,0.180043,0.180043,0.000000
104.387704,0.180030,0.180043,0.180043,0.000000
104.442726,0.180030,0.180043,0.180043,0.000000
104.497749,0.180030,0.180043,0.180043,0.000000
104.552771,0.180030,0.180043,0.180043,0.000000
104.607794,0.180030,0.180043,0.180043,0.000000
104.662816,0.180030,0.180043,0.180043,0.000000
104.717839,0.180030,0.180043,0.180043,0.000000
104.772861,0.180030,0.180043,0.180043,0.000000
104.827884,0.180030,0.180043,0.180043,0.000000
104.882906,0.180030,0.180042,0.180042,0.000000
104.937929,0.180030,0.180042,0.180042,0.000000
104.992951,0.180030,0.180042,0.180042,0.000000
105.047974,0.180030,0.180042,0.180042,0.000000
105.102996,0.180030,0.180042,0.180042,0.000000
105.158019,0.180030,0.180042,0.180042,0.000000
105.213042,0.180030,0.180042,0.180042,0.000000
105.268064,0.180030,0.180042,0.180042,0.000000
105.323087,0.180030,0.180042,0.180042,0.000000
105.378109,0.180030,0.180042,0.180042,0.000000
105.433132,0.180030,0.180042,0.180042,0.000000
105.488154,0.180030,0.180042,0.180042,0.000000
105.543177,0.180030,0.180041,0.180041,0.000000
105.598199,0.180030,0.180041,0.180041,0.000000
105.653222,0.180030,0.180041,0.180041,0.000000
105.708244,0.180030,0.180041,0.180041,0.000000
105.763267,0.180030,0.180041,0.180041,0.000000
105.818289,0.180030,0.180041,0.180041,0.000000
105.873312,0.180030,0.180041,0.180041,0.000000
105.928334,0.180030,0.180041,0.180041,0.000000
105.983357,0.180030,0.180041,0.180041,0.000000
106.038379,0.180030,0.180041,0.180041,0.000000
106.093402,0.180030,0.180041,0.180041,0.000000
106.148424,0.180030,0.180041,0.180041,0.000000
106.203447,0.180030,0.180041,0.180041,0.000000
106.258469,0.180030,0.180040,0.180040,0.000000
106.313492,0.180030,0.180040,0.180040,0.000000
106.368514,0.180030,0.180040,0.180040,0.000000
106.423537,0.180030,0.180040,0.180040,0.000000
106.478559,0.180030,0.180040,0.180040,0.000000
106.533582,0.180030,0.180040,0.180040,0.000000
106.588604,0.180030,0.180040,0.180040,0.000000
106.643627,0.180030,0.180040,0.180040,0.000000
106.698649,0.180030,0.180040,0.180040,0.000000
106.753672,0.180030,0.180040,0.180040,0.000000
106.808694,0.180030,0.180040,0.180040,0.000000
106.863717,0.180030,0.180040,0.180040,0.000000
106.918739,0.180030,0.180040,0.180040,0.000000
106.973762,0.180030,0.180040,0.180040,0.000000
107.028784,0.180030,0.180039,0.180039,0.000000
107.083807,0.180030,0.180039,0.180039,0.000000
107.138829,0.180030,0.180039,0.180039,0.000000
107.193852,0.180030,0.180039,0.180039,0.000000
107.248874,0.180030,0.180039,0.180039,0.000000
107.303897,0.180030,0.180039,0.180039,0.000000
107.358919,0.180030,0.180039,0.180039,0.000000
107.413942,0.180030,0.180039,0.180039,0.000000
107.468964,0.180030,0.180039,0.180039,0.000000
107.523987,0.180030,0.180039,0.180039,0.000000
107.579010,0.180030,0.180039,0.180039,0.000000
107.634032,0.180030,0.180039,0.180039,0.000000
107.689055,0.180030,0.180039,0.180039,0.000000
107.744077,0.180030,0.180039,0.180039,0.000000
107.799100,0.180030,0.180039,0.180039,0.000000
107.854122,0.180030,0.180039,0.180039,0.000000
107.909145,0.180030,0.180038,0.180038,0.000000
107.964167,0.180030,0.180038,0.180038,0.000000
108.019190,0.180030,0.180038,0.180038,0.000000
108.074212,0.180030,0.180038,0.180038,0.000000
108.129235,0.180030,0.180038,0.180038,0.000000
108.184257,0.180030,0.180038,0.180038,0.000000
108.239280,0.180030,0.180038,0.180038,0.000000
108.294302,0.180030,0.180038,0.180038,0.000000
108.349325,0.180030,0.180038,0.180038,0.000000
108.404347,0.180030,0.180038,0.180038,0.000000
108.459370,0.180030,0.180038,0.180038,0.000000
108.514392,0.180030,0.180038,0.180038,0.000000
108.569415,0.180030,0.180038,0.180038,0.000000
108.624437,0.180030,0.180038,0.180038,0.000000
108.679460,0.180030,0.180038,0.180038,0.000000
108.734482,0.180030,0.180038,0.180038,0.000000
108.789505,0.180030,0.180038,0.180038,0.000000
108.844527,0.180030,0.180038,0.180038,0.000000
108.899550,0.180030,0.180037,0.180037,0.000000
108.954572,0.180030,0.180037,0.180037,0.000000
109.009595,0.180030,0.180037,0.180037,0.000000
109.064617,0.180030,0.180037,0.180037,0.000000
109.119640,0.180030,0.180037,0.180037,0.000000
109.174662,0.180030,0.180037,0.180037,0.000000
109.229685,0.180030,0.180037,0.180037,0.000000
109.284707,0.180030,0.180037,0.180037,0.000000
109.339730,0.180030,0.180037,0.180037,0.000000
109.394752,0.180030,0.180037,0.180037,0.000000
109.449775,0.180030,0.180037,0.180037,0.000000
109.504797,0.180030,0.180037,0.180037,0.000000
109.559820,0.180030,0.180037,0.180037,0.000000
109.614842,0.180030,0.180037,0.180037,0.000000
109.669865,0.180030,0.180037,0.180037,0.000000
109.724887,0.180030,0.180037,0.180037,0.000000
109.779910,0.180030,0.180037,0.180037,0.000000
109.834932,0.180030,0.180037,0.180037,0.000000
109.889955,0.180030,0.180037,0.180037,0.000000
109.944977,0.180030,0.180037,0.180037,0.000000
110.000000,0.180030,0.180036,0.180036,0.000000
